time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-19T00:30:49.000Z,60.1587,-141.3607,0,1.7,ml,,,,0.35,ak,ak13660911,2016-06-22T20:37:28.998Z,"60km E of Cape Yakataga, Alaska",earthquake,0.3,,,,reviewed,ak,ak
2016-06-19T00:22:52.020Z,44.2488333,-110.7636667,9.85,2.64,md,10,100,0.03677,0.35,uu,uu60151232,2016-06-21T20:46:22.683Z,"24km SSE of Old Faithful Geyser, Wyoming",earthquake,1.17,1.58,0.213,5,reviewed,uu,uu
2016-06-19T00:22:34.510Z,34.4711667,-117.9818333,7.64,1.02,ml,19,56,0.03112,0.17,ci,ci37391511,2016-06-20T13:53:05.250Z,"6km S of Littlerock, CA",earthquake,0.34,0.57,0.225,29,reviewed,ci,ci
2016-06-19T00:22:21.000Z,60.1648,-141.3153,0,1.1,ml,,,,0.51,ak,ak13660909,2016-06-22T20:37:35.051Z,"62km E of Cape Yakataga, Alaska",earthquake,0.7,,,,reviewed,ak,ak
2016-06-18T23:54:35.530Z,48.3,-121.8668333,3.38,2.29,ml,17,71,0.2094,0.16,uw,uw61170166,2016-06-20T17:52:40.931Z,"18km NE of Arlington Heights, Washington",earthquake,0.32,2.13,0.144,46,reviewed,uw,uw
2016-06-18T23:51:36.000Z,52.3172,-177.4776,9,1.6,ml,,,,0.71,ak,ak13660908,2016-06-23T00:41:08.925Z,"66km NE of Tanaga Volcano, Alaska",earthquake,1.1,2.1,,,reviewed,ak,ak
2016-06-18T23:49:48.000Z,58.9031,-136.891,1,1.8,ml,,,,0.82,ak,ak13660907,2016-06-23T00:41:08.336Z,"86km NW of Gustavus, Alaska",earthquake,1.9,,,,reviewed,ak,ak
2016-06-18T23:22:23.000Z,59.611,-152.2909,62.8,2.9,ml,,,,0.79,ak,ak13660896,2016-06-23T00:44:27.158Z,"31km SW of Anchor Point, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-18T23:07:13.000Z,64.9778,-147.3455,0,1.5,ml,,,,0.26,ak,ak13660894,2016-06-23T00:41:36.785Z,"21km NNE of Badger, Alaska",earthquake,0.2,,,,reviewed,ak,ak
2016-06-18T23:02:48.490Z,40.294,-124.477,19.45,2.38,md,24,249,0.15,0.1,nc,nc72652896,2016-06-22T00:57:04.960Z,"36km SSW of Ferndale, California",earthquake,0.61,0.21,0.21,26,reviewed,nc,nc
2016-06-18T22:34:00.950Z,-15.6537,168.1264,196.97,4.8,mb,,59,5.796,0.92,us,us200065aw,2016-06-18T22:53:14.951Z,"91km ENE of Norsup, Vanuatu",earthquake,12.2,8.8,0.086,42,reviewed,us,us
2016-06-18T22:33:06.120Z,38.834,-122.7721667,2.08,1.21,md,44,57,0.003939,0.05,nc,nc72652886,2016-06-21T02:33:07.489Z,"4km WNW of Cobb, California",earthquake,0.11,0.15,0.171,11,reviewed,nc,nc
2016-06-18T21:50:56.000Z,59.7994,-152.7607,86.7,1.6,ml,,,,0.25,ak,ak13682445,2016-06-23T00:41:29.635Z,"52km W of Anchor Point, Alaska",earthquake,0.9,0.7,,,reviewed,ak,ak
2016-06-18T21:44:21.930Z,38.7213333,-122.3588333,7.84,1.24,md,12,134,0.09502,0.05,nc,nc72652871,2016-06-21T02:07:04.224Z,"18km NNE of Angwin, California",earthquake,0.28,0.69,0.203,11,reviewed,nc,nc
2016-06-18T21:41:24.300Z,17.9993,-68.1536,73,3.2,Md,14,324,0.74560169,0.21,pr,pr16170006,2016-06-18T23:54:54.192Z,"63km SE of Boca de Yuma, Dominican Republic",earthquake,1.4,1.8,0,8,reviewed,pr,pr
2016-06-18T21:34:28.520Z,35.9816667,-119.7541667,7.4,2.17,md,68,110,0.2026,0.17,nc,nc72652861,2016-06-21T03:34:03.492Z,"18km E of Kettleman City, California",earthquake,0.38,0.74,0.183,50,reviewed,nc,nc
2016-06-18T21:33:15.820Z,35.5543,-97.114,5.33,3.2,mb_lg,,40,0.043,0.28,us,us200065as,2016-06-18T21:45:15.812Z,"8km NNE of Harrah, Oklahoma",earthquake,3,6,0.054,88,reviewed,us,us
2016-06-18T21:30:11.160Z,38.7125,-122.3661667,11.24,1.63,md,21,127,0.0845,0.14,nc,nc72652856,2016-06-21T02:53:03.584Z,"16km NNE of Angwin, California",earthquake,0.37,0.87,0.379,16,reviewed,nc,nc
2016-06-18T21:25:43.000Z,53.604,-163.4169,54.2,2.5,ml,,,,0.71,ak,ak13682444,2016-06-23T00:43:58.385Z,"138km S of False Pass, Alaska",earthquake,20.2,55.1,,,reviewed,ak,ak
2016-06-18T21:19:49.580Z,19.8078333,-155.8191667,36.252,1.96,md,20,170,0.1235,0.1,hv,hv61302256,2016-06-20T23:23:16.860Z,"13km S of Waikoloa Village, Hawaii",earthquake,0.77,1.03,0.063,11,reviewed,hv,hv
2016-06-18T21:18:21.000Z,63.1958,-150.8086,121.3,1.1,ml,,,,0.2,ak,ak13682443,2016-06-23T00:41:28.175Z,"95km WSW of Cantwell, Alaska",earthquake,1,1.8,,,reviewed,ak,ak
2016-06-18T21:15:51.930Z,-3.3746,101.2296,47.31,5.5,mb,,119,1.981,0.83,us,us200065ap,2016-06-23T16:22:46.000Z,"124km WNW of Bengkulu, Indonesia",earthquake,7.4,6.3,0.048,149,reviewed,us,us
2016-06-18T21:11:48.050Z,49.3733333,-120.4958333,-0.53,1.74,md,8,202,0.5778,0.24,uw,uw61170106,2016-06-20T17:40:03.660Z,"9km S of Princeton, Canada",explosion,2.1,31.61,0.178,3,reviewed,uw,uw
2016-06-18T20:43:14.870Z,30.4807,138.3348,440.92,4.1,mb,,97,2.912,1.06,us,us200065ax,2016-06-18T23:15:54.925Z,"Izu Islands, Japan region",earthquake,11,10.3,0.114,21,reviewed,us,us
2016-06-18T20:41:48.000Z,60.4681,-152.5391,103.3,1.5,ml,,,,0.28,ak,ak13682442,2016-06-23T00:41:27.342Z,"11km E of Redoubt Volcano, Alaska",earthquake,1,0.7,,,reviewed,ak,ak
2016-06-18T20:38:08.810Z,-20.4707,168.6937,35.19,5,mb,,85,1.18,1.08,us,us200065al,2016-06-18T22:55:08.998Z,"118km SSW of Isangel, Vanuatu",earthquake,8.5,6.3,0.072,62,reviewed,us,us
2016-06-18T20:36:13.000Z,51.936,-172.0888,30.8,2.8,ml,,,,0.72,ak,ak13660220,2016-06-23T00:43:22.606Z,"83km SW of Amukta Island, Alaska",earthquake,8.1,2.9,,,reviewed,ak,ak
2016-06-18T20:31:02.780Z,-52.3223,-75.3086,14.93,4.4,mb,,171,1.85,0.8,us,us200065af,2016-06-18T22:30:50.505Z,"204km WSW of Puerto Natales, Chile",earthquake,5,5.8,0.144,14,reviewed,us,us
2016-06-18T20:27:53.170Z,19.418,-155.6261667,3.892,1.46,md,8,143,0.01524,0.07,hv,hv61302226,2016-06-20T22:30:10.240Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.64,0.194,3,reviewed,hv,hv
2016-06-18T20:05:26.000Z,63.2511,-150.7718,118.5,1,ml,,,,0.27,ak,ak13682440,2016-06-23T00:41:26.470Z,"92km W of Cantwell, Alaska",earthquake,1.5,2.2,,,reviewed,ak,ak
2016-06-18T20:02:29.770Z,-6.0974,130.5612,134.23,4.4,mb,,74,2.011,0.87,us,us200065aa,2016-06-18T21:18:34.978Z,"221km NNW of Saumlaki, Indonesia",earthquake,8,8,0.095,32,reviewed,us,us
2016-06-18T19:45:19.880Z,38.8161667,-122.8075,3.73,1.04,md,38,75,0.007493,0.06,nc,nc72652796,2016-06-20T23:00:04.382Z,"6km NW of The Geysers, California",earthquake,0.26,0.39,0.071,11,reviewed,nc,nc
2016-06-18T19:29:26.760Z,33.5803333,-116.7291667,12.25,1.39,ml,49,27,0.01637,0.15,ci,ci37391311,2016-06-20T13:54:43.790Z,"6km WNW of Anza, CA",earthquake,0.17,0.33,0.216,26,reviewed,ci,ci
2016-06-18T19:26:03.000Z,60.8046,-151.1069,72.2,2,ml,,,,0.55,ak,ak13659885,2016-06-23T00:41:38.455Z,"16km NE of Nikiski, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-06-18T19:18:53.620Z,38.5681667,-122.6935,7.25,1.18,md,18,109,0.02933,0.11,nc,nc72652781,2016-06-21T01:44:03.162Z,"7km NE of Larkfield-Wikiup, California",earthquake,0.3,0.49,0.238,12,reviewed,nc,nc
2016-06-18T19:08:03.900Z,45.8795,-122.304,-0.72,1.22,ml,6,267,0.09639,0.29,uw,uw61170061,2016-06-20T17:29:09.490Z,"8km E of Yacolt, Washington",explosion,1.51,31.61,0.133,9,reviewed,uw,uw
2016-06-18T18:35:19.000Z,60.1044,-153.0965,120.1,1.7,ml,,,,0.19,ak,ak13682435,2016-06-23T00:41:25.814Z,"46km SSW of Redoubt Volcano, Alaska",earthquake,2.5,0.9,,,reviewed,ak,ak
2016-06-18T18:29:53.000Z,63.3311,-150.5569,124.4,1.1,ml,,,,0.37,ak,ak13682434,2016-06-23T00:41:25.140Z,"80km W of Cantwell, Alaska",earthquake,1.2,1.2,,,reviewed,ak,ak
2016-06-18T18:29:49.790Z,34.2783333,-117.032,2.86,1.25,ml,45,43,0.09351,0.19,ci,ci37391215,2016-06-20T13:55:48.770Z,"11km NE of Running Springs, CA",earthquake,0.28,0.9,0.197,28,reviewed,ci,ci
2016-06-18T18:28:33.039Z,38.8607,-116.7463,8.4,1.9,ml,9,149.24,0.34,0.1916,nn,nn00548492,2016-06-19T16:51:18.908Z,"75km SSE of Austin, Nevada",earthquake,5.69,6.4,0,1,reviewed,nn,nn
2016-06-18T18:19:23.820Z,40.5755,-123.682,22.02,1.69,md,20,68,0.1274,0.06,nc,nc72652741,2016-06-21T01:42:02.145Z,"35km E of Hydesville, California",earthquake,0.25,0.35,0.137,15,reviewed,nc,nc
2016-06-18T18:18:20.000Z,60.3273,-152.2647,87.7,2.1,ml,,,,0.39,ak,ak13659875,2016-06-23T00:41:52.524Z,"31km ESE of Redoubt Volcano, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-06-18T18:02:50.000Z,60.143,-141.4983,0,1.2,ml,,,,1.06,ak,ak13659872,2016-06-23T00:41:04.183Z,"52km E of Cape Yakataga, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-06-18T17:50:11.790Z,19.3825,-155.6201667,2.29,1.14,md,5,169,0.02133,0.03,hv,hv61302046,2016-06-20T22:33:22.710Z,"24km NW of Pahala, Hawaii",earthquake,0.56,0.35,0.289,4,reviewed,hv,hv
2016-06-18T17:29:44.860Z,-24.2117,-67.0875,167.25,5.5,mb,,26,1.604,1.21,us,us2000659j,2016-06-20T16:33:49.040Z,"78km W of San Antonio de los Cobres, Argentina",earthquake,5.3,6.6,0.03,387,reviewed,us,us
2016-06-18T17:14:55.400Z,18.0629,-66.8762,15,1.9,Md,11,93.6,0.08623827,0.31,pr,pr16170005,2016-06-18T21:37:43.340Z,"4km NW of Yauco, Puerto Rico",earthquake,0.6,1.7,0,7,reviewed,pr,pr
2016-06-18T17:03:04.950Z,39.7328333,-111.2386667,1.8,1.33,ml,11,76,0.09637,0.19,uu,uu60151162,2016-06-21T20:36:47.700Z,"20km NE of Fairview, Utah",earthquake,0.63,31.61,0.154,4,reviewed,uu,uu
2016-06-18T16:54:27.310Z,37.0462,71.1686,113.42,4.3,mb,,82,0.621,1.08,us,us2000659f,2016-06-18T17:16:44.254Z,"35km NE of Jarm, Afghanistan",earthquake,5.7,7.2,0.109,24,reviewed,us,us
2016-06-18T16:49:48.000Z,61.1835,-151.9115,87.9,1.2,ml,,,,0.2,ak,ak13682429,2016-06-23T00:41:24.377Z,"64km NNW of Nikiski, Alaska",earthquake,1.2,0.7,,,reviewed,ak,ak
2016-06-18T16:47:25.000Z,62.5526,-149.5547,0.3,1,ml,,,,0.5,ak,ak13659540,2016-06-23T00:41:37.565Z,"38km NE of Talkeetna, Alaska",earthquake,0.3,0.8,,,reviewed,ak,ak
2016-06-18T16:33:39.000Z,57.2231,-142.8157,30.5,2.3,ml,,,,0.28,ak,ak13659538,2016-06-23T00:41:39.660Z,"Gulf of Alaska",earthquake,5.2,3.4,,,reviewed,ak,ak
2016-06-18T16:27:37.990Z,37.3603333,-121.7198333,7.99,1.69,md,51,37,0.04103,0.05,nc,nc72652701,2016-06-20T23:09:03.414Z,"8km ESE of East Foothills, California",earthquake,0.1,0.23,0.238,48,reviewed,nc,nc
2016-06-18T16:24:10.587Z,40.6559,-119.4722,10.1,1.1,ml,4,172.12,0.051,0.0891,nn,nn00548463,2016-06-19T16:50:25.182Z,"11km NW of Gerlach-Empire, Nevada",earthquake,6.81,3.3,0.25,3,reviewed,nn,nn
2016-06-18T16:12:43.780Z,35.4451667,-118.1446667,3.98,1.37,ml,22,65,0.09134,0.12,ci,ci37391071,2016-06-20T19:14:44.701Z,"35km ESE of Bodfish, CA",earthquake,0.18,0.52,0.204,21,reviewed,ci,ci
2016-06-18T16:12:21.000Z,61.9713,-139.2051,1,1.7,ml,,,,0.4,ak,ak13659536,2016-06-23T00:41:02.562Z,"163km NNW of Haines Junction, Canada",earthquake,0.3,,,,reviewed,ak,ak
2016-06-18T16:09:02.000Z,60.1391,-141.3058,0,1.8,ml,,,,0.66,ak,ak13659534,2016-06-23T00:41:39.080Z,"63km E of Cape Yakataga, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-06-18T16:05:56.240Z,35.8194,-97.2645,8.11,2.8,mb_lg,,44,0.156,0.3,us,us20006594,2016-06-18T16:19:52.650Z,"13km S of Langston, Oklahoma",earthquake,1.2,3.8,0.078,43,reviewed,us,us
2016-06-18T15:53:18.500Z,19.7826,-68.9001,50,3.4,Md,13,331.2,1.93227618,0.5,pr,pr16170004,2016-06-18T20:58:51.034Z,"78km NE of Santa Barbara de Samana, Dominican Republic",earthquake,4.7,30.2,0,8,reviewed,pr,pr
2016-06-18T15:35:15.010Z,32.5416667,-115.6835,3.96,2.13,ml,19,184,0.1133,0.23,ci,ci37391039,2016-06-20T15:44:03.056Z,"10km WSW of Progreso, B.C., MX",earthquake,0.52,1.03,0.135,4,reviewed,ci,ci
2016-06-18T15:34:33.570Z,32.5536667,-115.6833333,7.43,2.36,ml,29,183,0.1021,0.22,ci,ci37391031,2016-06-20T15:36:28.426Z,"10km WSW of Progreso, B.C., MX",earthquake,0.42,0.76,0.159,65,reviewed,ci,ci
2016-06-18T15:06:58.240Z,-14.7257,-70.7828,195.43,4.5,mb,,111,2.991,1.2,us,us2000658y,2016-06-18T15:21:22.296Z,"27km NW of Ayaviri, Peru",earthquake,9.6,11.4,0.093,34,reviewed,us,us
2016-06-18T15:01:45.000Z,59.9301,-139.542,0,1.5,ml,,,,1.21,ak,ak13659208,2016-06-23T00:41:01.887Z,"43km NNE of Yakutat, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-06-18T14:59:25.160Z,37.839,-122.2296667,4.91,2.04,md,103,35,0.01752,0.12,nc,nc72652676,2016-06-21T01:35:04.133Z,"1km N of Piedmont, California",earthquake,0.1,0.13,0.165,61,reviewed,nc,nc
2016-06-18T14:54:15.000Z,60.4993,-150.7349,52.5,1.4,ml,,,,0.39,ak,ak13659204,2016-06-23T00:41:41.120Z,"4km SSE of Sterling, Alaska",earthquake,0.5,0.7,,,reviewed,ak,ak
2016-06-18T14:52:38.150Z,-31.8124,57.1454,10,4.8,mb,,96,10.672,0.62,us,us2000658x,2016-06-18T15:26:18.494Z,"Southwest Indian Ridge",earthquake,12.1,1.9,0.103,29,reviewed,us,us
2016-06-18T14:52:28.210Z,19.3335,-155.1755,6.952,1.4,md,39,85,0.04608,0.09,hv,hv61301941,2016-06-20T21:59:43.340Z,"12km SSE of Volcano, Hawaii",earthquake,0.4,0.84,0.15,18,reviewed,hv,hv
2016-06-18T14:47:15.000Z,62.264,-150.1509,54.1,1,ml,,,,0.26,ak,ak13682421,2016-06-23T00:41:23.691Z,"7km SSW of Talkeetna, Alaska",earthquake,1,1.7,,,reviewed,ak,ak
2016-06-18T14:36:52.910Z,19.383,-155.2508333,0.966,1.98,ml,24,101,0.002537,0.08,hv,hv61301936,2016-06-20T22:12:56.560Z,"5km SSW of Volcano, Hawaii",earthquake,0.16,0.09,0.124,3,reviewed,hv,hv
2016-06-18T14:36:39.000Z,51.8508,-172.0611,46.4,2.5,ml,,,,0.5,ak,ak13659203,2016-06-23T00:42:54.878Z,"89km SW of Amukta Island, Alaska",earthquake,9.2,26.3,,,reviewed,ak,ak
2016-06-18T13:55:56.000Z,52.9019,-168.2809,47.4,2.4,ml,,,,0.6,ak,ak13682418,2016-06-23T00:41:22.301Z,"39km E of Nikolski, Alaska",earthquake,7.4,1.8,,,reviewed,ak,ak
2016-06-18T13:54:29.000Z,59.8796,-151.1641,54,1.2,ml,,,,0.14,ak,ak13659201,2016-06-23T00:41:00.377Z,"17km NNE of Fritz Creek, Alaska",earthquake,0.7,0.7,,,reviewed,ak,ak
2016-06-18T13:49:49.260Z,33.482,-116.4506667,12.59,1.82,ml,70,29,0.04626,0.22,ci,ci37390991,2016-06-20T13:55:58.050Z,"22km ESE of Anza, CA",earthquake,0.19,0.44,0.17,26,reviewed,ci,ci
2016-06-18T13:37:17.560Z,40.2696667,-121.2978333,5.23,1.75,md,9,172,0.1589,0.08,nc,nc72652656,2016-06-23T04:34:02.885Z,"6km SW of Chester, California",earthquake,0.9,2.14,0.144,10,reviewed,nc,nc
2016-06-18T13:37:05.260Z,39.6465,-121.1313333,5.2,1.35,md,6,153,0.2995,0.03,nc,nc71103244,2016-06-23T04:27:03.870Z,"23km E of Berry Creek, California",earthquake,0.83,4.38,0.267,4,reviewed,nc,nc
2016-06-18T13:36:03.340Z,35.5503333,-120.8546667,4.7,1.14,md,29,55,0.04549,0.09,nc,nc72652646,2016-06-21T01:33:04.130Z,"12km NNE of Cayucos, California",earthquake,0.22,0.45,0.419,14,reviewed,nc,nc
2016-06-18T13:26:14.190Z,40.6485,-126.8238333,4.63,2.88,md,17,314,1.902,0.18,nc,nc72652641,2016-06-21T04:46:02.700Z,"216km W of Ferndale, California",earthquake,6.01,31.61,0.115,12,reviewed,nc,nc
2016-06-18T13:14:14.290Z,39.157,-123.1563333,7.12,1.66,md,14,64,0.1225,0.05,nc,nc72652636,2016-06-21T20:19:02.057Z,"2km NNE of Talmage, California",earthquake,0.31,0.88,0.129,18,reviewed,nc,nc
2016-06-18T13:05:35.000Z,61.3092,-146.2604,17.5,1,ml,,,,0.61,ak,ak13659198,2016-06-23T00:41:42.497Z,"20km NNE of Valdez, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-06-18T13:05:00.510Z,37.9496667,-122.0281667,12.55,1.21,md,26,81,0.07753,0.07,nc,nc72652631,2016-06-21T00:28:02.944Z,"2km E of Pleasant Hill, California",earthquake,0.28,0.67,0.195,18,reviewed,nc,nc
2016-06-18T12:45:18.000Z,51.7356,179.7735,90.7,2.5,ml,,,,0.33,ak,ak13682414,2016-06-23T00:43:34.175Z,"26km SSE of Semisopochnoi Island, Alaska",earthquake,2.5,2.2,,,reviewed,ak,ak
2016-06-18T12:08:11.000Z,57.124,-142.9688,12,2.3,ml,,,,0.54,ak,ak13682413,2016-06-23T00:41:20.876Z,"Gulf of Alaska",earthquake,9.1,10.3,,,reviewed,ak,ak
2016-06-18T11:49:00.640Z,44.8371667,-110.7958333,3.15,1.02,ml,8,262,0.06244,0.09,uu,uu60151152,2016-06-20T19:58:51.030Z,"31km NE of West Yellowstone, Montana",earthquake,1.51,1.91,0.408,3,reviewed,uu,uu
2016-06-18T11:46:56.040Z,32.6761,130.5804,10,4.8,mb,,60,1.168,0.69,us,us2000658i,2016-06-18T12:07:53.785Z,"8km W of Uto, Japan",earthquake,5.6,1.8,0.045,156,reviewed,us,us
2016-06-18T11:40:28.000Z,18.5559,-67.0525,45,1.9,Md,6,208.8,0.10420457,0.33,pr,pr16170003,2016-06-18T16:18:02.681Z,"6km NNW of Isabela, Puerto Rico",earthquake,1.7,2.1,0,5,reviewed,pr,pr
2016-06-18T11:26:59.150Z,35.4466667,-118.1431667,4.39,1.1,ml,20,73,0.0898,0.11,ci,ci37390911,2016-06-20T18:47:40.253Z,"35km ESE of Bodfish, CA",earthquake,0.16,0.45,0.127,14,reviewed,ci,ci
2016-06-18T11:19:38.410Z,48.4808333,-121.7218333,2.43,1.19,ml,8,80,0.1416,0.23,uw,uw61169921,2016-06-24T03:46:15.380Z,"9km W of Rockport, Washington",earthquake,0.66,2.23,0.136,7,reviewed,uw,uw
2016-06-18T11:10:11.700Z,36.6643333,-89.5381667,12,1.1,md,13,78,0.05543,0.04,nm,nm60147411,2016-06-20T13:45:46.100Z,"8km N of New Madrid, Missouri",earthquake,0.45,0.67,0.045,3,reviewed,nm,nm
2016-06-18T10:56:02.950Z,34.6138333,-116.5838333,1.58,1.59,ml,33,49,0.1675,0.17,ci,ci37390895,2016-06-20T13:57:19.150Z,"40km ENE of Lucerne Valley, CA",earthquake,0.19,0.53,0.108,25,reviewed,ci,ci
2016-06-18T10:45:37.220Z,35.0721667,-118.3126667,1.8,1.94,ml,39,40,0.08476,0.23,ci,ci37390887,2016-06-20T13:55:59.666Z,"13km W of Mojave, CA",earthquake,0.27,0.64,0.153,26,reviewed,ci,ci
2016-06-18T10:41:52.420Z,38.8178333,-122.7671667,1.2,1.28,md,39,36,0.01151,0.06,nc,nc72652596,2016-06-21T00:01:03.656Z,"3km W of Cobb, California",earthquake,0.11,0.14,0.136,16,reviewed,nc,nc
2016-06-18T10:32:15.970Z,33.1858333,-115.6101667,2.23,1.16,ml,16,113,0.00952,0.23,ci,ci37390879,2016-06-20T18:41:06.001Z,"10km SW of Niland, CA",earthquake,0.48,0.22,0.178,23,reviewed,ci,ci
2016-06-18T10:27:30.000Z,53.5235,-163.4233,37.3,3.1,ml,,,,0.42,ak,ak13658551,2016-06-23T00:42:41.774Z,"147km S of False Pass, Alaska",earthquake,1.4,1.2,,,reviewed,ak,ak
2016-06-18T10:24:52.720Z,-24.3346,-67.4535,191.56,4.8,mb,,55,1.528,0.93,us,us2000658g,2016-06-18T10:45:58.237Z,"115km W of San Antonio de los Cobres, Argentina",earthquake,8,8.4,0.144,20,reviewed,us,us
2016-06-18T10:24:46.600Z,39.5776667,-111.405,23.72,1.05,ml,14,132,0.2777,0.23,uu,uu60151147,2016-06-20T19:57:46.190Z,"5km NE of Mount Pleasant, Utah",earthquake,0.98,31.61,0.118,2,reviewed,uu,uu
2016-06-18T10:09:10.130Z,33.8011667,-117.8541667,4.97,1.63,ml,54,57,0.01549,0.19,ci,ci37390871,2016-06-20T18:36:47.741Z,"2km W of Orange, CA",earthquake,0.22,0.42,0.153,60,reviewed,ci,ci
2016-06-18T09:58:22.470Z,38.8218346,-122.7968369,1.31,1.12,md,10,105,0.01046,0.03,nc,nc72652581,2016-06-18T10:28:02.381Z,"6km W of Cobb, California",earthquake,0.37,0.6,0.41,3,automatic,nc,nc
2016-06-18T09:46:47.000Z,58.4174,-154.1145,64.3,1.6,ml,,,,0.32,ak,ak13682410,2016-06-23T00:41:20.156Z,"98km N of Larsen Bay, Alaska",earthquake,1.3,2.5,,,reviewed,ak,ak
2016-06-18T09:32:52.000Z,51.3701,-177.9052,64.2,1.9,ml,,,,0.28,ak,ak13658549,2016-06-23T00:41:19.499Z,"59km SSE of Tanaga Volcano, Alaska",earthquake,7.4,5.5,,,reviewed,ak,ak
2016-06-18T09:24:54.360Z,38.919,-122.1868333,11.65,1.61,md,12,130,0.2037,0.18,nc,nc72652576,2016-06-21T23:46:03.698Z,"15km SW of Arbuckle, California",earthquake,0.75,1.27,0.203,14,reviewed,nc,nc
2016-06-18T09:17:28.000Z,60.5037,-151.0776,15.7,1.3,ml,,,,0.36,ak,ak13658229,2016-06-23T00:41:41.707Z,"2km NNW of Soldotna, Alaska",earthquake,0.7,1.7,,,reviewed,ak,ak
2016-06-18T09:15:46.300Z,6.1375,-82.5052,10,4.6,mb,,152,2.447,1,us,us2000658b,2016-06-18T09:50:02.197Z,"213km S of Punta de Burica, Panama",earthquake,7.5,1.9,0.05,118,reviewed,us,us
2016-06-18T09:01:34.560Z,-10.6106,166.0176,152.12,4.5,mb,,102,6.09,0.52,us,us20006589,2016-06-18T09:24:54.914Z,"23km ENE of Lata, Solomon Islands",earthquake,12.7,8.1,0.074,54,reviewed,us,us
2016-06-18T08:56:26.000Z,53.2502,-168.4879,86.7,2.5,ml,,,,0.4,ak,ak13658227,2016-06-23T00:42:48.022Z,"43km NE of Nikolski, Alaska",earthquake,6.3,1,,,reviewed,ak,ak
2016-06-18T08:47:11.020Z,33.5076667,-116.4525,5.65,1.18,ml,48,47,0.02734,0.17,ci,ci37390839,2016-06-20T18:11:20.030Z,"21km ESE of Anza, CA",earthquake,0.17,0.39,0.132,41,reviewed,ci,ci
2016-06-18T08:45:17.000Z,62.0386,-141.109,9.4,2.1,ml,,,,0.63,ak,ak13658222,2016-06-23T00:41:44.022Z,"173km SE of Tok, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-06-18T08:43:11.440Z,34.1046667,-117.3161667,13.64,1.13,ml,51,59,0.09567,0.19,ci,ci37390831,2016-06-20T13:58:26.690Z,"3km N of Colton, CA",earthquake,0.25,0.5,0.147,27,reviewed,ci,ci
2016-06-18T08:32:42.328Z,40.036,-118.8173,7,1,ml,8,179.51,0.544,0.1286,nn,nn00548434,2016-06-19T16:49:48.300Z,"33km WSW of Lovelock, Nevada",earthquake,3.29,5,0.58,4,reviewed,nn,nn
2016-06-18T08:29:59.000Z,51.2911,-177.8538,41.2,2,ml,,,,0.21,ak,ak13682404,2016-06-23T00:41:18.275Z,"68km SSE of Tanaga Volcano, Alaska",earthquake,5.4,9.8,,,reviewed,ak,ak
2016-06-18T08:01:40.000Z,53.8609,-163.8608,58.6,2.2,ml,,,,0.57,ak,ak13682402,2016-06-23T00:41:16.909Z,"113km SSW of False Pass, Alaska",earthquake,12.6,16,,,reviewed,ak,ak
2016-06-18T07:52:29.000Z,53.582,-163.4771,10,2.9,ml,,,,0.79,ak,ak13657907,2016-06-23T00:42:15.190Z,"141km S of False Pass, Alaska",earthquake,1.8,,,,reviewed,ak,ak
2016-06-18T07:47:37.280Z,-0.0403,126.8971,95.71,4.7,mb,,85,0.933,0.92,us,us2000657z,2016-06-18T08:02:29.468Z,"105km SSW of Kota Ternate, Indonesia",earthquake,8.3,8.4,0.137,16,reviewed,us,us
2016-06-18T07:45:37.000Z,60.6176,-151.1074,52,1.7,ml,,,,0.52,ak,ak13657905,2016-06-23T00:41:43.318Z,"9km N of Ridgeway, Alaska",earthquake,0.4,0.9,,,reviewed,ak,ak
2016-06-18T07:28:46.260Z,40.3415,-123.4895,33.03,2.09,md,28,46,0.09657,0.11,nc,nc72652561,2016-06-20T22:59:03.513Z,"35km SW of Hayfork, California",earthquake,0.28,0.51,0.143,20,reviewed,nc,nc
2016-06-18T07:24:16.530Z,33.584,-116.819,7.91,1.88,ml,75,24,0.04683,0.22,ci,ci37390783,2016-06-20T13:58:35.760Z,"14km WNW of Anza, CA",earthquake,0.17,0.45,0.168,27,reviewed,ci,ci
2016-06-18T07:16:41.700Z,18.5692,-67.3103,89,3.3,Md,18,237.6,0.21379904,0.09,pr,pr16170001,2016-06-18T07:38:17.606Z,"22km NW of Aguadilla, Puerto Rico",earthquake,0.6,0.3,0,16,reviewed,pr,pr
2016-06-18T07:16:14.000Z,59.0803,-150.9277,32.3,2.2,ml,,,,0.38,ak,ak13657902,2016-06-23T00:41:45.525Z,"71km SSE of Homer, Alaska",earthquake,0.6,0.6,,,reviewed,ak,ak
